ID_Lahan,Tgl_Panen_Date,Hasil_Panen_Ton/Ha,Kode_Musim,Kode_Kualitas_Tanah,ID_Varietas,Hari_Panen,Tahun_Panen,Bulan_Panen,Kuartal_Panen,Musim_Teks,Kategori_Kualitas_Tanah,Kategori_Hasil,Panen_TahunMusim
LHN_1719,11/13/2024 0:00,7.2,Musim_2,KT_A,V_Lokal,Wednesday,2024,November,Q4,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2024
LHN_3241,11/15/2024 0:00,4.5,Musim_2,KT_A,V_Lokal,Friday,2024,November,Q4,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2024
LHN_1376,11/20/2024 0:00,6.7,Musim_2,KT_A,V_Lokal,Wednesday,2024,November,Q4,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2024
LHN_2253,11/27/2024 0:00,4.1,Musim_2,KT_A,V_Lokal,Wednesday,2024,November,Q4,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2024
LHN_0936,11/29/2024 0:00,5.2,Musim_2,KT_A,V_Lokal,Friday,2024,November,Q4,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2024
LHN_0506,11/30/2024 0:00,5.2,Musim_2,KT_A,V_Lokal,Saturday,2024,November,Q4,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2024
LHN_3352,12/3/2024 0:00,4.5,Musim_2,KT_A,V_Lokal,Tuesday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2024
LHN_0212,12/4/2024 0:00,5.5,Musim_2,KT_A,V_Lokal,Wednesday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2024
LHN_4665,12/5/2024 0:00,6.9,Musim_2,KT_A,V_Lokal,Thursday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2024
LHN_1506,12/5/2024 0:00,6.9,Musim_2,KT_A,V_Lokal,Thursday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2024
LHN_3543,12/7/2024 0:00,5,Musim_2,KT_A,V_Lokal,Saturday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2024
LHN_2271,12/10/2024 0:00,4.2,Musim_2,KT_A,V_Lokal,Tuesday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2024
LHN_2462,12/11/2024 0:00,5.3,Musim_2,KT_A,V_Lokal,Wednesday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2024
LHN_4242,12/11/2024 0:00,6.8,Musim_2,KT_A,V_Lokal,Wednesday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2024
LHN_1036,12/17/2024 0:00,6.8,Musim_2,KT_A,V_Lokal,Tuesday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2024
LHN_2321,12/18/2024 0:00,6,Musim_2,KT_A,V_Lokal,Wednesday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2024
LHN_1015,12/19/2024 0:00,7.2,Musim_2,KT_A,V_Lokal,Thursday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2024
LHN_3091,12/21/2024 0:00,5.7,Musim_2,KT_A,V_Lokal,Saturday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2024
LHN_3583,12/23/2024 0:00,4.9,Musim_2,KT_A,V_Lokal,Monday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2024
LHN_3066,12/23/2024 0:00,4.4,Musim_2,KT_A,V_Lokal,Monday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2024
LHN_1622,12/29/2024 0:00,4.4,Musim_2,KT_A,V_Lokal,Sunday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2024
LHN_3540,12/31/2024 0:00,7.5,Musim_2,KT_A,V_Lokal,Tuesday,2024,December,Q4,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2024
LHN_1149,7/9/2025 0:00,6.9,Musim_2,KT_A,V_Lokal,Wednesday,2025,July,Q3,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2025
LHN_4860,7/10/2025 0:00,6.5,Musim_2,KT_A,V_Lokal,Thursday,2025,July,Q3,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2025
LHN_0833,7/11/2025 0:00,5.8,Musim_2,KT_A,V_Lokal,Friday,2025,July,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_0908,7/16/2025 0:00,5.6,Musim_2,KT_A,V_Lokal,Wednesday,2025,July,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_4622,7/17/2025 0:00,6.3,Musim_2,KT_A,V_Lokal,Thursday,2025,July,Q3,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2025
LHN_2964,7/18/2025 0:00,5,Musim_2,KT_A,V_Lokal,Friday,2025,July,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_2999,7/28/2025 0:00,4.3,Musim_2,KT_A,V_Lokal,Monday,2025,July,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_2083,7/31/2025 0:00,6.6,Musim_2,KT_A,V_Lokal,Thursday,2025,July,Q3,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2025
LHN_4448,7/31/2025 0:00,6.3,Musim_2,KT_A,V_Lokal,Thursday,2025,July,Q3,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2025
LHN_4791,8/6/2025 0:00,7.2,Musim_2,KT_A,V_Lokal,Wednesday,2025,August,Q3,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2025
LHN_1175,8/8/2025 0:00,4,Musim_2,KT_A,V_Lokal,Friday,2025,August,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_1330,8/8/2025 0:00,4.9,Musim_2,KT_A,V_Lokal,Friday,2025,August,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_2603,8/10/2025 0:00,6,Musim_2,KT_A,V_Lokal,Sunday,2025,August,Q3,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2025
LHN_4425,8/15/2025 0:00,4.7,Musim_2,KT_A,V_Lokal,Friday,2025,August,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_3668,8/18/2025 0:00,7,Musim_2,KT_A,V_Lokal,Monday,2025,August,Q3,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2025
LHN_1653,8/20/2025 0:00,7.2,Musim_2,KT_A,V_Lokal,Wednesday,2025,August,Q3,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2025
LHN_1174,8/24/2025 0:00,5.7,Musim_2,KT_A,V_Lokal,Sunday,2025,August,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_2434,8/27/2025 0:00,4.4,Musim_2,KT_A,V_Lokal,Wednesday,2025,August,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_4121,8/29/2025 0:00,4.1,Musim_2,KT_A,V_Lokal,Friday,2025,August,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_2551,8/30/2025 0:00,4.8,Musim_2,KT_A,V_Lokal,Saturday,2025,August,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_0287,8/31/2025 0:00,7.4,Musim_2,KT_A,V_Lokal,Sunday,2025,August,Q3,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2025
LHN_0007,9/3/2025 0:00,4.4,Musim_2,KT_A,V_Lokal,Wednesday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_3128,9/6/2025 0:00,4.5,Musim_2,KT_A,V_Lokal,Saturday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_2435,9/6/2025 0:00,5.3,Musim_2,KT_A,V_Lokal,Saturday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_1309,9/6/2025 0:00,4.4,Musim_2,KT_A,V_Lokal,Saturday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_3767,9/7/2025 0:00,4.2,Musim_2,KT_A,V_Lokal,Sunday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_2113,9/11/2025 0:00,4.6,Musim_2,KT_A,V_Lokal,Thursday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_2650,9/13/2025 0:00,4,Musim_2,KT_A,V_Lokal,Saturday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_2216,9/16/2025 0:00,7.4,Musim_2,KT_A,V_Lokal,Tuesday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2025
LHN_4878,9/18/2025 0:00,4.8,Musim_2,KT_A,V_Lokal,Thursday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_3892,9/19/2025 0:00,5.1,Musim_2,KT_A,V_Lokal,Friday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_1544,9/20/2025 0:00,6.3,Musim_2,KT_A,V_Lokal,Saturday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Tinggi,Musim_2 - 2025
LHN_3238,9/22/2025 0:00,5.9,Musim_2,KT_A,V_Lokal,Monday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_0400,9/23/2025 0:00,4.3,Musim_2,KT_A,V_Lokal,Tuesday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_2161,9/25/2025 0:00,4.3,Musim_2,KT_A,V_Lokal,Thursday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_1403,9/26/2025 0:00,4.2,Musim_2,KT_A,V_Lokal,Friday,2025,September,Q3,Musim Tanam 2,Sangat Baik,Sedang,Musim_2 - 2025
LHN_2902,1/1/2023 0:00,4.4,Musim_1,KT_A,V_Lokal,Sunday,2023,January,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_3816,1/7/2023 0:00,4.8,Musim_1,KT_A,V_Lokal,Saturday,2023,January,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_4940,1/9/2023 0:00,7.5,Musim_1,KT_A,V_Lokal,Monday,2023,January,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_4767,1/16/2023 0:00,7.2,Musim_1,KT_A,V_Lokal,Monday,2023,January,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_2040,1/17/2023 0:00,6.4,Musim_1,KT_A,V_Lokal,Tuesday,2023,January,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_2553,1/18/2023 0:00,4.7,Musim_1,KT_A,V_Lokal,Wednesday,2023,January,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_0867,1/19/2023 0:00,4.9,Musim_1,KT_A,V_Lokal,Thursday,2023,January,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_2441,1/20/2023 0:00,6.7,Musim_1,KT_A,V_Lokal,Friday,2023,January,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_4160,1/21/2023 0:00,5.3,Musim_1,KT_A,V_Lokal,Saturday,2023,January,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_3166,1/21/2023 0:00,5.3,Musim_1,KT_A,V_Lokal,Saturday,2023,January,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_1301,1/22/2023 0:00,6.5,Musim_1,KT_A,V_Lokal,Sunday,2023,January,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_2109,2/2/2023 0:00,4.7,Musim_1,KT_A,V_Lokal,Thursday,2023,February,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_1188,2/7/2023 0:00,4.2,Musim_1,KT_A,V_Lokal,Tuesday,2023,February,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_4911,2/13/2023 0:00,5.8,Musim_1,KT_A,V_Lokal,Monday,2023,February,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_4046,2/14/2023 0:00,5.8,Musim_1,KT_A,V_Lokal,Tuesday,2023,February,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_2734,2/17/2023 0:00,4.4,Musim_1,KT_A,V_Lokal,Friday,2023,February,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_2618,2/18/2023 0:00,6.8,Musim_1,KT_A,V_Lokal,Saturday,2023,February,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_1406,2/20/2023 0:00,6.8,Musim_1,KT_A,V_Lokal,Monday,2023,February,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_0961,3/5/2023 0:00,7.4,Musim_1,KT_A,V_Lokal,Sunday,2023,March,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_3703,3/6/2023 0:00,4.9,Musim_1,KT_A,V_Lokal,Monday,2023,March,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_2756,3/10/2023 0:00,7.3,Musim_1,KT_A,V_Lokal,Friday,2023,March,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_2145,3/13/2023 0:00,6.1,Musim_1,KT_A,V_Lokal,Monday,2023,March,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_4007,3/22/2023 0:00,6.4,Musim_1,KT_A,V_Lokal,Wednesday,2023,March,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_1932,3/27/2023 0:00,4.9,Musim_1,KT_A,V_Lokal,Monday,2023,March,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_4979,3/31/2023 0:00,6.5,Musim_1,KT_A,V_Lokal,Friday,2023,March,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_1159,4/3/2023 0:00,5.1,Musim_1,KT_A,V_Lokal,Monday,2023,April,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_2482,4/4/2023 0:00,6.5,Musim_1,KT_A,V_Lokal,Tuesday,2023,April,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_1779,4/6/2023 0:00,6.5,Musim_1,KT_A,V_Lokal,Thursday,2023,April,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_1308,4/9/2023 0:00,5.3,Musim_1,KT_A,V_Lokal,Sunday,2023,April,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_2873,4/26/2023 0:00,6.7,Musim_1,KT_A,V_Lokal,Wednesday,2023,April,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_3240,4/29/2023 0:00,6.4,Musim_1,KT_A,V_Lokal,Saturday,2023,April,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_0503,4/30/2023 0:00,5.2,Musim_1,KT_A,V_Lokal,Sunday,2023,April,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_1257,4/30/2023 0:00,5.1,Musim_1,KT_A,V_Lokal,Sunday,2023,April,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_2126,5/1/2023 0:00,5.1,Musim_1,KT_A,V_Lokal,Monday,2023,May,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_1425,5/1/2023 0:00,6.4,Musim_1,KT_A,V_Lokal,Monday,2023,May,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_0758,5/5/2023 0:00,4.5,Musim_1,KT_A,V_Lokal,Friday,2023,May,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_1101,5/5/2023 0:00,6.4,Musim_1,KT_A,V_Lokal,Friday,2023,May,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_3557,5/8/2023 0:00,6.8,Musim_1,KT_A,V_Lokal,Monday,2023,May,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_3873,5/8/2023 0:00,5.9,Musim_1,KT_A,V_Lokal,Monday,2023,May,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_2715,5/18/2023 0:00,4,Musim_1,KT_A,V_Lokal,Thursday,2023,May,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_3414,5/18/2023 0:00,4,Musim_1,KT_A,V_Lokal,Thursday,2023,May,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_1273,5/22/2023 0:00,4.5,Musim_1,KT_A,V_Lokal,Monday,2023,May,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_0710,5/24/2023 0:00,7,Musim_1,KT_A,V_Lokal,Wednesday,2023,May,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_1526,6/6/2023 0:00,4.3,Musim_1,KT_A,V_Lokal,Tuesday,2023,June,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_3245,6/8/2023 0:00,6.8,Musim_1,KT_A,V_Lokal,Thursday,2023,June,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_0337,6/11/2023 0:00,4.5,Musim_1,KT_A,V_Lokal,Sunday,2023,June,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_0601,6/14/2023 0:00,7.4,Musim_1,KT_A,V_Lokal,Wednesday,2023,June,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_0063,6/14/2023 0:00,7.2,Musim_1,KT_A,V_Lokal,Wednesday,2023,June,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_0624,6/16/2023 0:00,6.5,Musim_1,KT_A,V_Lokal,Friday,2023,June,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_1558,6/16/2023 0:00,6,Musim_1,KT_A,V_Lokal,Friday,2023,June,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_3774,6/21/2023 0:00,5.7,Musim_1,KT_A,V_Lokal,Wednesday,2023,June,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_1009,6/21/2023 0:00,4.2,Musim_1,KT_A,V_Lokal,Wednesday,2023,June,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_0159,6/22/2023 0:00,4.2,Musim_1,KT_A,V_Lokal,Thursday,2023,June,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2023
LHN_0883,6/26/2023 0:00,7.2,Musim_1,KT_A,V_Lokal,Monday,2023,June,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2023
LHN_1810,1/1/2024 0:00,4.1,Musim_1,KT_A,V_Lokal,Monday,2024,January,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_3811,1/5/2024 0:00,4.2,Musim_1,KT_A,V_Lokal,Friday,2024,January,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_3923,1/6/2024 0:00,4.8,Musim_1,KT_A,V_Lokal,Saturday,2024,January,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_1859,1/9/2024 0:00,5,Musim_1,KT_A,V_Lokal,Tuesday,2024,January,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_3827,1/13/2024 0:00,6.6,Musim_1,KT_A,V_Lokal,Saturday,2024,January,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_0568,1/18/2024 0:00,5.7,Musim_1,KT_A,V_Lokal,Thursday,2024,January,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_2220,1/19/2024 0:00,6.6,Musim_1,KT_A,V_Lokal,Friday,2024,January,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_3347,1/20/2024 0:00,4.1,Musim_1,KT_A,V_Lokal,Saturday,2024,January,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_4100,1/27/2024 0:00,5.2,Musim_1,KT_A,V_Lokal,Saturday,2024,January,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_2491,1/27/2024 0:00,4.6,Musim_1,KT_A,V_Lokal,Saturday,2024,January,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_0081,1/29/2024 0:00,6.1,Musim_1,KT_A,V_Lokal,Monday,2024,January,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_0209,2/2/2024 0:00,6,Musim_1,KT_A,V_Lokal,Friday,2024,February,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_0722,2/4/2024 0:00,5.8,Musim_1,KT_A,V_Lokal,Sunday,2024,February,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_0875,2/12/2024 0:00,5.3,Musim_1,KT_A,V_Lokal,Monday,2024,February,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_2372,2/13/2024 0:00,6.7,Musim_1,KT_A,V_Lokal,Tuesday,2024,February,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_3605,2/17/2024 0:00,6.1,Musim_1,KT_A,V_Lokal,Saturday,2024,February,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_4169,2/20/2024 0:00,5.8,Musim_1,KT_A,V_Lokal,Tuesday,2024,February,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_4750,2/20/2024 0:00,7.2,Musim_1,KT_A,V_Lokal,Tuesday,2024,February,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_4691,2/20/2024 0:00,7.2,Musim_1,KT_A,V_Lokal,Tuesday,2024,February,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_4020,2/22/2024 0:00,5.4,Musim_1,KT_A,V_Lokal,Thursday,2024,February,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_2305,2/24/2024 0:00,4.8,Musim_1,KT_A,V_Lokal,Saturday,2024,February,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_3235,2/24/2024 0:00,4.1,Musim_1,KT_A,V_Lokal,Saturday,2024,February,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_3609,3/7/2024 0:00,4.5,Musim_1,KT_A,V_Lokal,Thursday,2024,March,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_3815,3/11/2024 0:00,4.6,Musim_1,KT_A,V_Lokal,Monday,2024,March,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_4455,3/11/2024 0:00,4.8,Musim_1,KT_A,V_Lokal,Monday,2024,March,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_3570,3/12/2024 0:00,6,Musim_1,KT_A,V_Lokal,Tuesday,2024,March,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_1365,3/12/2024 0:00,4.5,Musim_1,KT_A,V_Lokal,Tuesday,2024,March,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_0470,3/13/2024 0:00,5.2,Musim_1,KT_A,V_Lokal,Wednesday,2024,March,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_0193,3/16/2024 0:00,6.8,Musim_1,KT_A,V_Lokal,Saturday,2024,March,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_0762,3/23/2024 0:00,5.9,Musim_1,KT_A,V_Lokal,Saturday,2024,March,Q1,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_3194,3/25/2024 0:00,6.9,Musim_1,KT_A,V_Lokal,Monday,2024,March,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_0896,3/27/2024 0:00,6.3,Musim_1,KT_A,V_Lokal,Wednesday,2024,March,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_3306,3/27/2024 0:00,6.5,Musim_1,KT_A,V_Lokal,Wednesday,2024,March,Q1,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_0372,4/3/2024 0:00,4.1,Musim_1,KT_A,V_Lokal,Wednesday,2024,April,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_4359,4/4/2024 0:00,5.2,Musim_1,KT_A,V_Lokal,Thursday,2024,April,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_1356,4/14/2024 0:00,5.7,Musim_1,KT_A,V_Lokal,Sunday,2024,April,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_1758,4/18/2024 0:00,4.5,Musim_1,KT_A,V_Lokal,Thursday,2024,April,Q2,Musim Tanam 1,Sangat Baik,Sedang,Musim_1 - 2024
LHN_2812,4/23/2024 0:00,6.1,Musim_1,KT_A,V_Lokal,Tuesday,2024,April,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_2289,4/25/2024 0:00,6.9,Musim_1,KT_A,V_Lokal,Thursday,2024,April,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_1826,4/30/2024 0:00,7.2,Musim_1,KT_A,V_Lokal,Tuesday,2024,April,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_2004,5/7/2024 0:00,7.4,Musim_1,KT_A,V_Lokal,Tuesday,2024,May,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_2341,5/12/2024 0:00,7.5,Musim_1,KT_A,V_Lokal,Sunday,2024,May,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_0592,5/17/2024 0:00,6.4,Musim_1,KT_A,V_Lokal,Friday,2024,May,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
LHN_0447,5/18/2024 0:00,6.3,Musim_1,KT_A,V_Lokal,Saturday,2024,May,Q2,Musim Tanam 1,Sangat Baik,Tinggi,Musim_1 - 2024
